,blue_gold,blue_cs,blue_jg,blue_xp,red_gold,red_cs,red_jg,red_xp,blue_wards_placed,blue_wards_destroyed,blue_air_dragons,blue_fire_dragons,blue_earth_dragons,blue_water_dragons,blue_turrets_destroyed,blue_rift_heralds,blue_inhibitors_destroyed,blue_kills,blue_assists,blue_deaths,red_wards_placed,red_wards_destroyed,red_air_dragons,red_fire_dragons,red_earth_dragons,red_water_dragons,red_turrets_destroyed,red_rift_heralds,red_inhibitors_destroyed,red_kills,red_assists,red_deaths,unix_date,winner,match_id
95,25186,280,76,26602,23890,304,72,26862,30,5,0,0,0,0,0,1,0,9,18,8,22,5,0,0,1,0,0,0,0,8,11,9,1634524016800,red,NA1_4074355386
96,26824,298,76,27457,26618,267,68,25448,30,6,1,0,0,0,0,0,0,16,15,15,31,9,0,1,0,0,0,1,0,15,19,16,1636595143494,blue,NA1_4098778351
97,26321,307,81,28437,26336,345,84,29704,22,4,0,1,1,0,1,1,0,13,16,9,23,2,0,0,0,0,1,0,0,9,16,13,1635614926383,blue,NA1_4086166050
98,29547,347,55,30601,22102,274,58,25617,27,5,0,0,0,1,1,0,0,17,19,9,25,5,0,0,0,0,0,0,0,9,11,17,1631572888635,red,NA1_4041418216
99,25612,322,80,29976,30892,339,92,31490,25,5,0,0,0,0,1,0,0,11,10,16,21,5,1,1,0,0,2,1,0,16,15,11,1634056059669,red,NA1_4069363955
100,28743,304,65,30010,22476,219,67,24914,17,1,0,0,0,0,3,0,0,20,4,10,17,1,0,0,1,0,0,0,0,10,7,20,1619577648909,blue,NA1_3883857767
101,29532,318,74,32249,23606,292,64,24477,18,12,0,1,0,0,0,0,0,20,17,11,29,4,1,0,0,0,0,1,0,11,15,20,1621817345314,blue,NA1_3917857653
102,23680,338,91,27774,26668,329,100,30273,29,7,0,0,1,0,1,0,0,5,6,10,25,11,0,0,0,0,1,1,0,10,9,5,1623171773922,red,NA1_3936648453
103,31306,288,85,30031,27634,311,84,28665,23,5,0,1,1,0,2,1,0,21,23,16,22,3,0,0,0,0,0,0,0,16,16,21,1620517850155,blue,NA1_3899079433
104,27848,274,81,29100,32081,328,68,29778,19,5,0,0,0,0,0,0,0,17,17,23,21,4,0,0,0,1,2,0,0,23,21,17,1619152470581,blue,NA1_3877728171
105,22930,384,80,27543,22898,379,84,27634,31,11,0,1,0,1,0,1,0,5,8,3,26,12,0,0,0,0,0,0,0,3,4,5,1618799023140,blue,NA1_3872592460
106,27934,224,56,27410,27805,246,52,26138,22,4,0,0,0,0,0,0,0,24,23,19,17,2,0,1,0,0,1,0,0,19,24,24,1621657882166,red,NA1_3915683733
107,25978,337,86,27730,27680,306,81,29870,21,5,1,1,0,0,1,0,0,11,11,15,16,5,0,0,0,0,1,0,0,15,25,11,1619965414974,blue,NA1_3890551403
108,27713,324,107,33338,25289,318,98,29176,18,6,0,0,0,0,0,0,0,15,12,11,24,2,1,0,0,1,0,1,0,11,8,15,1618929809560,blue,NA1_3874354501
109,25694,335,99,29830,28075,334,97,32032,27,7,0,1,0,0,1,0,0,10,10,12,23,2,0,0,0,0,2,1,0,12,8,10,1626906164681,red,NA1_3984886164
110,25988,326,59,29358,30503,282,88,30146,29,7,1,0,0,0,0,0,0,13,14,19,30,10,0,0,1,0,2,1,0,19,30,13,1623900606346,red,NA1_3946547093
111,26337,305,64,29762,28172,338,96,29960,30,2,0,0,0,0,1,0,0,14,17,12,20,9,0,1,1,0,1,1,0,12,12,14,1619992192805,blue,NA1_3890961549
112,24997,315,82,28039,25487,280,61,26927,25,6,0,1,0,1,0,1,0,11,17,11,27,7,0,0,0,0,0,0,0,11,13,11,1620959771006,blue,NA1_3905762543
113,27262,295,64,26674,25055,301,76,27686,25,5,0,0,0,0,1,0,0,14,17,15,30,6,0,0,1,0,0,0,0,15,12,14,1620195657719,blue,NA1_3894503042
114,28673,266,38,29762,32465,279,97,32298,22,4,0,0,1,0,1,0,0,20,14,29,25,2,0,0,0,1,2,0,0,29,23,20,1623471903045,red,NA1_3940940576
115,23982,275,93,26143,31185,381,98,31103,14,1,0,0,0,0,0,0,0,9,13,19,22,4,1,0,0,0,2,1,0,19,17,9,1620567137203,red,NA1_3899819299
116,28714,351,78,30264,22546,282,69,25571,22,7,0,1,0,0,2,0,0,13,11,7,29,6,1,0,0,0,0,1,0,7,10,13,1620168751770,blue,NA1_3893659277
117,22241,260,68,28028,26803,299,59,27655,24,5,0,0,0,0,0,0,0,8,4,13,26,5,0,1,0,0,0,0,0,13,14,8,1618845353320,red,NA1_3873292776
118,28884,300,75,27915,24869,253,68,26085,20,3,1,0,0,0,1,1,0,20,19,12,28,4,0,1,0,0,0,0,0,12,10,20,1619893915581,red,NA1_3889099457
119,34743,321,88,32464,22436,214,59,24739,21,2,0,1,0,1,4,0,0,27,29,8,24,3,0,0,0,0,0,0,0,8,10,27,1621394437557,blue,NA1_3911971935
120,23868,300,99,28021,24201,340,108,30953,20,7,0,0,0,0,0,1,0,7,6,7,24,1,1,0,0,0,0,0,0,7,5,7,1619921578217,red,NA1_3889854265
121,31906,265,74,30884,19108,197,61,22283,27,4,1,0,0,0,3,1,0,24,17,6,21,2,0,0,0,0,0,0,0,6,4,24,1622500561021,blue,NA1_3927519688
122,22875,330,75,26469,26808,314,81,27811,19,2,1,0,0,0,0,0,0,6,8,13,21,2,0,0,1,0,0,1,0,13,14,6,1620492225553,red,NA1_3898541158
123,24608,341,76,28512,32859,366,83,34868,23,4,0,0,1,0,0,0,0,9,8,20,25,5,0,0,0,0,3,1,0,20,20,9,1619446742011,red,NA1_3881956025
124,24133,315,92,27558,23822,354,80,29496,25,5,1,0,0,0,1,1,0,6,8,8,19,2,0,0,0,1,0,0,0,8,12,6,1618713598431,blue,NA1_3871298535
125,32122,324,104,31811,25044,304,68,27706,27,1,0,1,0,0,0,1,0,23,30,10,21,5,0,0,0,1,1,0,0,10,5,23,1621706681727,blue,NA1_3916225220
126,26197,299,80,29162,25034,317,76,28332,24,6,0,0,0,0,1,0,0,12,9,12,31,4,1,1,0,0,0,0,0,12,9,12,1626904269809,blue,NA1_3984922748
127,24309,336,72,29697,25462,335,96,30728,22,1,0,0,0,0,0,0,0,9,7,10,21,3,0,1,1,0,0,1,0,10,5,9,1618932962534,blue,NA1_3874347540
128,26531,333,85,28812,27872,350,77,31851,20,8,0,0,0,0,1,1,0,12,10,14,29,2,1,0,1,0,0,0,0,14,14,12,1622385117878,red,NA1_3926039918
129,24571,279,64,29087,22871,258,84,27828,17,0,1,0,0,0,0,0,0,14,12,7,22,3,0,0,1,0,0,0,0,7,6,14,1622599320968,blue,NA1_3929070888
130,29097,308,64,31164,26253,332,66,29084,21,5,1,1,0,0,0,0,0,22,24,13,25,1,0,0,0,0,0,0,0,13,12,22,1619582137068,blue,NA1_3883949518
131,23372,253,81,25327,31495,351,98,31998,27,4,0,0,0,0,0,0,0,11,9,18,22,2,0,1,0,1,3,1,0,18,16,11,1618764735171,red,NA1_3871951233
132,32990,345,116,35468,24753,282,72,28551,25,2,1,1,0,0,2,1,0,23,17,9,21,3,0,0,0,0,0,0,0,9,10,23,1618953744514,blue,NA1_3874910321
133,24738,304,79,29180,24724,299,68,26271,21,2,0,0,0,0,1,1,0,7,5,10,19,2,1,0,0,0,1,0,0,10,15,7,1620875957614,blue,NA1_3904547147
134,28630,293,64,28613,26769,276,67,27539,22,6,1,0,0,1,2,1,0,18,17,11,21,4,0,0,0,0,1,0,0,11,14,18,1622337136583,red,NA1_3925311180
135,25569,312,86,27482,29523,300,97,31074,26,10,1,0,0,0,0,1,0,9,8,19,26,10,0,0,1,0,1,0,0,19,22,9,1619575805687,blue,NA1_3883808846
136,30074,292,93,32716,26119,322,48,27494,31,7,0,0,0,0,1,1,0,20,12,15,21,7,0,1,0,1,0,0,0,15,15,20,1619994719918,blue,NA1_3890918963
137,28072,292,74,27657,25532,321,84,28261,23,5,1,0,0,0,1,0,0,16,28,12,27,2,0,0,0,1,0,0,0,12,12,16,1624852666793,blue,NA1_3959069688
138,27231,328,72,28373,27862,255,70,26622,23,5,0,0,0,0,1,0,0,12,14,19,21,9,0,0,1,0,1,1,0,19,28,12,1618887407990,red,NA1_3873853335
139,22013,275,80,26051,29877,385,132,34350,28,5,0,0,0,0,1,1,0,3,2,15,21,10,0,0,1,1,1,0,0,15,5,3,1618762867236,red,NA1_3871937558
140,25972,264,76,29985,23310,226,76,26297,24,0,0,0,0,1,1,0,0,14,12,10,20,2,0,0,0,0,0,0,0,10,13,14,1619579863513,red,NA1_3883951635
141,23469,331,64,27425,29666,359,102,33371,23,15,0,0,0,0,0,0,0,8,7,16,31,5,1,0,0,1,1,0,0,16,13,8,1620490619862,red,NA1_3898508440
142,24012,301,87,28100,28914,276,87,30162,30,6,0,0,0,0,0,0,0,8,9,19,22,9,0,1,0,1,1,1,0,19,22,8,1620564335291,red,NA1_3899806177
143,25884,236,86,26792,29271,247,68,26982,26,11,0,0,0,0,0,0,0,14,15,23,32,5,0,0,0,0,0,0,0,23,22,14,1619927151292,blue,NA1_3890021773
144,22819,300,88,26402,31265,322,104,33567,17,1,0,0,0,0,0,0,0,6,4,21,21,4,1,1,0,0,1,1,0,21,18,6,1618760398927,red,NA1_3871875134
145,27837,274,47,27815,30865,295,68,29478,23,3,0,0,0,0,0,0,0,20,20,22,21,8,1,0,0,0,2,1,0,22,24,20,1620963318081,red,NA1_3905959859
146,21871,293,76,27824,27701,304,91,31510,23,4,1,0,0,0,1,1,0,4,0,15,21,3,0,0,0,0,2,0,0,15,11,4,1620191315463,red,NA1_3894394862
147,23550,315,67,28614,28402,377,78,31166,22,3,0,0,0,0,0,0,0,9,8,17,22,6,0,1,1,0,1,0,0,17,14,9,1624850675642,red,NA1_3959023874
148,27779,312,76,29869,26226,283,64,26838,15,8,0,0,1,1,1,0,0,14,13,14,21,1,0,0,0,0,0,1,0,14,16,14,1621690494256,red,NA1_3916082985
149,30723,287,91,31171,23902,249,49,26873,25,2,0,1,0,0,2,1,0,19,21,12,24,1,0,0,0,0,0,0,0,12,8,19,1621570365624,red,NA1_3914555965
150,24251,302,87,27872,25898,335,85,30278,26,5,1,0,1,0,0,1,0,9,14,10,23,4,0,0,0,0,0,0,0,10,8,9,1620494169196,red,NA1_3898534058
151,25245,281,84,26874,30812,277,64,29125,27,6,1,0,0,1,0,1,0,12,13,19,32,4,0,0,0,0,3,0,0,19,20,12,1622428578327,red,NA1_3926593194
152,25847,271,76,27499,29009,318,68,30059,19,3,0,1,0,0,1,0,0,12,18,19,19,2,0,0,0,0,1,0,0,19,22,12,1626057772147,red,NA1_3974217874
153,27321,347,88,30016,25773,313,96,29790,23,4,0,0,0,1,1,1,0,12,11,9,22,5,1,0,0,0,1,0,0,9,4,12,1621638915947,blue,NA1_3915337821
154,26503,233,60,28389,30283,319,64,30929,21,4,0,1,0,0,0,0,0,19,15,20,23,7,0,0,0,0,1,1,0,20,11,19,1621393232962,red,NA1_3911944483
155,23620,360,76,30274,21493,329,88,27017,22,4,0,0,0,0,0,0,0,8,6,2,25,2,0,1,0,0,0,0,0,2,1,8,1619924140819,blue,NA1_3889933804
156,27955,299,88,29047,25498,281,52,27023,29,5,0,0,1,1,0,0,0,16,15,14,23,5,0,0,0,0,0,0,0,14,15,16,1622601471401,red,NA1_3929045382
157,22865,302,100,29098,23525,347,104,31670,20,2,0,0,0,0,0,1,0,4,4,7,22,3,0,0,0,1,0,0,0,7,6,4,1620014823637,blue,NA1_3891348523
158,31974,434,114,35518,21078,332,76,26550,26,7,0,0,0,0,2,1,0,16,12,3,19,3,0,0,1,0,0,0,0,3,2,16,1620153029318,blue,NA1_3893501869
159,21495,279,63,26713,27271,315,88,30502,18,2,0,0,0,0,0,0,0,7,4,13,25,2,0,0,0,0,0,0,0,13,15,7,1623363990143,red,NA1_3939343666
160,20835,250,76,25918,25465,315,63,29070,13,1,1,0,0,0,0,1,0,6,5,11,20,1,0,0,0,0,2,0,0,11,5,6,1620175460012,red,NA1_3893814728
161,26945,324,85,28688,26065,316,109,29464,23,9,0,0,0,1,1,1,0,10,6,12,23,6,1,0,0,0,0,0,0,12,15,10,1620697521954,blue,NA1_3901753558
162,24986,358,100,29671,25416,312,88,28570,24,3,1,0,0,0,0,0,0,7,7,12,26,1,0,0,0,0,0,0,0,12,19,7,1619621581523,red,NA1_3884714015
163,28730,263,92,28994,25478,277,72,26159,22,3,0,0,1,1,0,0,0,21,22,10,24,3,0,0,0,0,1,0,0,10,6,21,1620171464228,red,NA1_3893762488
164,23828,273,79,24617,27899,287,72,27828,30,4,0,0,0,0,1,1,0,7,6,17,23,7,0,0,1,0,1,0,0,17,26,7,1621484673216,red,NA1_3913411175
165,25137,302,88,27800,24685,290,95,30323,26,3,0,1,0,0,1,1,0,7,7,11,24,7,0,0,0,0,0,0,0,11,10,7,1620008105738,blue,NA1_3891215639
166,34334,307,75,30111,23896,238,68,24980,22,2,0,0,1,0,4,1,0,25,30,10,19,2,1,0,0,0,0,0,0,10,21,25,1620521280870,blue,NA1_3899224993
167,24810,370,81,29092,28165,356,108,32251,21,7,0,0,0,0,0,0,0,8,9,15,28,4,1,0,1,0,0,1,0,15,15,8,1619890967836,red,NA1_3889104448
168,29007,344,96,32153,25829,277,60,28717,27,4,1,0,0,0,0,0,0,21,14,14,27,7,0,1,0,0,0,1,0,14,13,21,1620621024142,blue,NA1_3900626615
169,25468,317,73,28705,27103,306,86,28959,25,3,0,0,1,0,0,0,0,13,12,12,18,2,1,0,0,0,1,1,0,12,13,13,1623357784767,blue,NA1_3939293457
170,31045,287,60,30882,20368,204,88,26174,21,1,0,0,0,0,2,1,0,20,19,7,17,0,0,0,0,1,0,0,0,7,4,20,1619492750597,blue,NA1_3882592264
171,23499,222,60,28217,26043,343,68,28910,22,3,0,0,0,0,0,1,0,14,11,12,20,3,1,0,0,0,1,0,0,12,9,14,1619495764066,red,NA1_3882578365
172,25800,284,64,28749,24823,255,83,27747,19,1,0,0,0,0,0,0,0,14,9,13,16,1,1,0,0,0,1,0,0,13,7,14,1620523542483,red,NA1_3899229245
173,26062,355,91,30103,24229,342,76,29089,19,7,0,0,0,1,1,0,0,11,16,8,26,5,1,0,0,0,0,1,0,8,9,11,1618767724969,blue,NA1_3871974216
174,25323,345,96,29421,25307,319,91,30240,23,6,0,0,0,0,0,0,0,9,5,10,29,2,1,0,0,1,0,0,0,10,13,9,1620773369767,red,NA1_3902669996
175,29553,283,68,31755,27804,344,100,30594,24,6,1,0,0,0,1,0,0,22,23,14,17,4,0,1,0,0,0,0,0,14,9,22,1619013197954,blue,NA1_3875704139
176,29412,338,104,32761,23724,296,56,27491,26,6,0,0,0,1,1,0,0,16,18,10,23,9,0,0,1,0,0,0,0,10,11,16,1621774183429,blue,NA1_3917413339
177,30049,293,78,28848,22089,211,55,23761,25,3,1,0,1,0,3,1,0,19,15,9,24,5,0,0,0,0,0,0,0,9,14,19,1620155111124,blue,NA1_3893494790
178,24602,290,86,29370,25172,327,102,28787,22,2,1,0,0,0,0,0,0,11,4,9,21,1,0,1,0,0,0,1,0,9,9,11,1619532769310,red,NA1_3883035506
179,25044,362,116,31612,22763,366,72,28383,22,4,0,1,1,0,0,1,0,8,9,4,28,5,0,0,0,0,0,0,0,4,6,8,1618716495395,red,NA1_3871347996
180,29391,322,79,31202,24845,322,68,27937,24,4,0,1,0,0,0,1,0,18,25,12,19,2,0,0,1,0,0,0,0,12,13,18,1621550183341,red,NA1_3914007410
181,27390,296,76,28622,23441,267,72,26555,27,6,1,0,0,0,3,1,0,11,12,11,25,3,0,0,1,0,0,0,0,11,13,11,1622433094692,blue,NA1_3926708762
182,25182,277,85,26819,30159,348,68,31167,25,5,0,0,0,0,0,0,0,12,7,16,21,4,1,0,1,0,2,0,0,16,19,12,1623796622264,red,NA1_3945056676
183,22658,302,62,25990,25666,273,80,27866,24,7,0,0,0,0,0,0,0,7,7,9,27,8,1,0,1,0,2,1,0,9,12,7,1622431294359,red,NA1_3926662663
184,22987,289,99,27938,27594,326,84,29797,25,7,1,0,0,0,0,0,0,8,7,14,31,6,0,1,0,0,0,1,0,14,22,8,1618795708458,red,NA1_3872414117
185,24574,246,67,23461,32122,320,84,32022,23,6,1,0,0,0,0,0,0,13,13,25,24,6,0,0,0,0,2,1,0,25,24,13,1620519325799,red,NA1_3899182010
186,24839,272,84,27084,26490,281,72,30501,28,3,1,0,1,0,0,0,0,13,16,17,24,2,0,0,0,0,0,1,0,17,16,13,1620707177304,red,NA1_3901961949
187,23741,307,67,27311,27147,326,67,28202,20,5,0,1,0,0,0,0,0,11,6,15,29,3,0,0,1,0,1,1,0,15,16,11,1626062320830,red,NA1_3974340051
188,29301,309,75,28923,26645,214,66,27102,21,3,0,0,0,0,1,1,0,23,16,17,14,4,1,0,0,0,1,0,0,17,15,23,1619490973971,blue,NA1_3882563425
189,28912,303,85,30521,27844,356,73,29285,24,3,0,0,0,0,1,0,0,14,23,14,22,9,0,1,0,1,1,1,0,14,20,14,1621567115781,red,NA1_3914457372
190,26911,340,72,29771,23420,314,96,27178,26,6,0,1,0,0,1,1,0,12,9,6,24,5,0,0,1,0,0,0,0,6,9,12,1619660624909,red,NA1_3885297913
191,24972,270,84,29909,27600,289,92,29248,24,3,0,0,1,0,0,0,0,15,12,13,27,4,0,0,0,0,1,0,0,13,8,15,1621482556119,red,NA1_3913345725
192,34307,293,97,32961,23456,230,43,23592,27,5,1,0,0,0,2,1,0,27,28,12,20,4,0,0,0,0,0,0,0,12,17,27,1618885246403,blue,NA1_3873769457
193,28589,323,46,28491,25776,221,88,26713,24,2,1,0,0,0,1,0,0,17,20,15,22,3,0,0,0,0,1,1,0,15,15,17,1620178391102,blue,NA1_3893844849
194,29240,296,100,29519,25030,356,104,28103,30,5,1,1,0,0,2,0,0,15,25,7,22,5,0,0,0,0,1,1,0,7,2,15,1619400191987,blue,NA1_3881439831
195,36055,361,89,34143,22232,233,86,24939,15,5,0,0,1,0,3,0,0,26,25,8,21,1,0,0,0,1,0,1,0,8,7,26,1619614972789,blue,NA1_3884355409
196,32423,318,66,32122,23989,294,102,25833,23,4,0,0,1,0,1,1,0,24,33,7,19,4,0,0,0,1,0,0,0,7,8,24,1619222303563,blue,NA1_3878505171
197,24814,314,80,28207,26629,299,93,32134,28,7,0,0,0,1,0,0,0,10,8,16,25,6,0,0,0,0,1,1,0,16,12,10,1620681291368,red,NA1_3901476914
198,30722,305,89,31347,25593,320,88,28965,28,8,1,0,0,1,2,0,0,21,21,14,23,2,0,0,0,0,0,0,0,14,9,21,1620679030680,blue,NA1_3901473614
199,28697,342,86,31253,27134,283,96,28787,27,3,0,0,1,1,2,0,0,13,13,13,24,6,0,0,0,0,1,1,0,13,18,13,1618345485630,blue,NA1_3865158344
200,23039,334,70,28812,25297,309,84,28525,21,5,0,0,0,0,0,0,0,7,3,11,21,8,1,0,1,0,1,1,0,11,5,7,1616301748172,red,NA1_3834924809
201,21764,259,49,24604,31883,323,95,31909,18,3,0,1,0,0,0,0,0,7,10,22,21,3,0,0,0,1,3,1,0,22,16,7,1617937725803,red,NA1_3859310329
202,25891,323,76,27555,29447,293,97,31525,23,0,0,0,0,0,2,0,0,8,6,19,21,9,1,0,0,1,2,0,0,19,22,8,1617459830271,red,NA1_3852120846
203,23834,281,84,28806,25605,297,88,28861,25,4,0,0,0,0,0,0,0,11,8,8,22,1,0,1,0,1,1,0,0,8,8,11,1616129907336,red,NA1_3832134628
204,26528,349,60,28508,23685,292,104,26570,23,8,0,0,0,1,0,0,0,12,19,4,19,2,0,1,0,0,0,1,0,4,1,12,1615761993476,blue,NA1_3825708763
205,21756,334,54,25378,28661,353,83,30584,28,11,0,0,0,0,0,0,0,5,8,14,22,5,0,0,1,1,1,1,0,14,15,5,1617725889738,red,NA1_3856076702
206,25999,256,80,27438,28077,332,60,29265,25,2,0,1,0,0,0,0,0,15,14,17,25,5,0,0,0,1,0,0,0,17,12,15,1618284806477,red,NA1_3864465664
207,28997,259,59,31963,25793,266,88,27745,21,6,1,0,1,0,0,1,0,20,20,13,21,2,0,0,0,0,0,0,0,13,12,20,1617479741254,blue,NA1_3852381473
208,27222,340,126,30406,21869,291,68,26943,24,9,0,0,1,1,0,1,0,9,11,7,30,4,0,0,0,0,0,0,0,7,6,9,1617546246743,blue,NA1_3853428672
209,29380,307,95,30048,25679,290,80,26871,23,9,1,0,0,0,0,0,0,16,17,12,23,4,0,1,0,0,1,1,0,12,15,16,1615857334885,blue,NA1_3827297267
210,23840,305,64,26041,27112,313,80,28292,21,1,1,0,0,0,0,0,0,9,12,15,18,4,0,0,1,0,1,1,0,15,23,9,1616210798790,red,NA1_3833265558
211,24574,310,82,28394,22475,320,74,26879,23,5,0,1,0,0,0,0,0,8,11,4,16,3,1,0,0,0,1,0,0,4,2,8,1617811673996,blue,NA1_3857412872
212,29745,301,73,29082,24785,233,44,22578,24,5,1,0,0,0,0,0,0,24,21,12,27,5,0,0,0,0,0,0,0,12,13,24,1616192603499,blue,NA1_3832931698
213,26206,269,80,27760,24415,328,52,27159,29,9,0,0,0,0,0,0,0,12,15,10,23,6,0,1,0,1,0,0,0,10,16,12,1615759938130,blue,NA1_3825695070
214,25950,322,76,28145,25259,330,80,28205,21,8,1,0,0,0,0,0,0,12,13,6,33,3,0,0,1,0,1,1,0,6,9,12,1617544150533,blue,NA1_3853466319
215,28398,268,76,28267,26021,255,32,24576,23,2,1,0,1,0,1,0,0,16,20,19,20,2,0,0,0,0,1,0,0,19,17,16,1616048666344,blue,NA1_3830723185
216,31221,276,82,31102,22237,237,71,25613,22,3,0,1,0,0,1,1,0,26,19,8,19,5,0,0,1,0,0,0,0,8,6,26,1617510023888,blue,NA1_3853005098
217,28781,309,49,30055,24112,249,88,28936,18,4,0,0,0,1,2,1,0,21,18,12,26,3,0,0,0,0,0,0,0,12,11,21,1616046568714,blue,NA1_3830618412
218,27021,302,84,30214,22048,318,87,28659,25,2,0,1,0,0,0,0,0,15,15,5,17,5,0,0,0,0,0,0,0,5,3,15,1617487625733,blue,NA1_3852469074
219,25249,284,71,28747,25478,337,99,29706,18,4,0,0,0,1,0,0,0,12,15,8,15,4,0,0,0,0,1,1,0,8,1,12,1616087982832,blue,NA1_3831107996
220,27617,302,112,30324,24261,302,64,28715,24,6,0,0,0,0,2,1,0,12,6,13,23,4,1,1,0,0,0,0,0,13,11,12,1617941670604,blue,NA1_3859327962
221,30777,377,64,30941,26098,302,88,29446,26,7,0,1,0,0,2,1,0,19,20,13,30,5,0,0,0,1,0,0,0,13,19,19,1617744619389,blue,NA1_3856247618
222,32692,349,107,32211,21452,293,80,25595,24,12,0,1,0,0,0,1,0,23,32,4,26,5,0,0,0,0,0,0,0,4,5,23,1616515168990,blue,NA1_3838160859
223,21553,327,47,25818,27180,318,109,29572,20,3,0,0,0,0,0,0,0,6,1,15,23,5,0,1,0,0,1,0,0,15,9,6,1617418741367,red,NA1_3851521578
224,27243,377,104,31298,22179,314,61,26395,27,6,0,0,1,0,0,1,0,12,6,5,28,6,0,0,0,0,0,0,0,5,7,12,1617552378854,blue,NA1_3853495866
225,30392,318,73,31091,24917,328,100,29250,26,5,0,0,0,0,1,1,0,18,22,10,24,6,0,1,0,1,0,0,0,10,6,18,1616085561829,blue,NA1_3831163633
226,28675,322,68,29782,25850,288,71,28855,26,9,0,0,0,1,1,1,0,17,13,14,30,4,1,0,0,0,0,0,0,14,15,17,1617486247665,blue,NA1_3852504343
227,26008,315,96,29336,23430,330,70,27266,27,4,1,0,1,0,1,1,0,11,11,9,22,3,0,0,0,0,0,0,0,9,15,11,1616204927491,blue,NA1_3833119646
228,23626,353,86,27647,23961,327,100,27837,29,6,0,1,0,0,1,0,0,5,5,9,27,7,0,0,1,0,0,0,0,9,16,5,1615859212111,blue,NA1_3827411234
229,25644,343,74,28776,25158,312,75,30159,32,7,0,0,0,0,1,0,0,10,8,11,26,8,1,0,0,0,1,1,0,11,6,10,1616648968111,red,NA1_3840302835
230,26636,310,80,27589,22601,268,80,24003,26,7,0,0,0,1,1,0,0,14,16,6,28,3,0,0,0,0,0,1,0,6,7,14,1616050812701,blue,NA1_3830748021
231,27254,310,84,30439,26223,309,71,26787,29,7,0,0,0,0,0,0,0,15,18,12,22,8,0,1,1,0,1,1,0,12,12,15,1617462100813,red,NA1_3852113288
232,20336,241,60,23816,27767,279,84,30108,27,1,0,0,0,1,0,0,0,4,9,19,18,5,0,1,0,0,1,1,0,19,19,4,1616044416485,red,NA1_3830621331
233,32393,349,100,33038,23339,209,56,25583,17,3,0,0,0,0,2,0,0,25,18,13,23,0,0,0,0,1,0,0,0,13,12,25,1616215787378,blue,NA1_3833343162
234,24189,324,72,28019,28162,323,83,28951,17,3,0,0,0,0,0,0,0,9,11,13,25,2,0,0,1,0,1,1,0,13,12,9,1615909375974,red,NA1_3828194220
235,22736,342,76,26679,26759,387,90,31661,26,5,0,0,0,1,0,0,0,4,3,13,21,6,0,1,0,0,0,0,0,13,14,4,1615769423878,red,NA1_3825845872
236,25555,268,80,26194,28275,301,72,29394,25,6,0,0,0,0,0,1,0,13,6,15,22,2,0,1,1,0,2,0,0,15,19,13,1616212284055,red,NA1_3833294833
237,29734,391,68,30381,21711,332,74,25147,27,4,1,0,0,0,2,1,0,13,13,4,25,4,0,0,0,0,0,0,0,4,5,13,1615999600508,blue,NA1_3829910067
238,25187,296,91,29904,24227,286,84,28937,23,2,0,0,0,1,0,0,0,13,11,9,22,0,0,0,0,0,0,0,0,9,10,13,1617156013904,blue,NA1_3847265907
239,24623,343,80,27893,24108,287,100,27880,30,2,0,0,0,0,0,0,0,6,9,9,21,6,1,1,0,0,0,0,0,9,13,6,1618710284350,blue,NA1_3871290138
240,23766,269,60,29572,28986,312,84,30353,20,1,0,0,0,0,0,0,0,12,9,16,20,3,0,1,0,1,1,1,0,16,17,12,1615868615113,red,NA1_3827662195
241,25426,342,66,30470,25555,341,84,28597,27,7,1,0,0,1,0,0,0,13,17,11,25,5,0,0,0,0,0,0,0,11,12,13,1617851720854,red,NA1_3857974010
242,25578,321,90,29215,26140,324,74,29189,22,5,0,0,0,0,0,1,0,7,8,13,25,4,1,0,1,0,0,0,0,13,10,7,1615912874642,blue,NA1_3828203197
243,28010,269,68,28928,25716,198,68,25586,21,3,1,0,0,0,0,0,0,23,15,16,16,4,0,1,0,0,0,1,0,16,12,23,1617082395853,red,NA1_3846438190
244,27666,294,56,25584,27168,256,100,27699,18,0,0,0,0,0,1,0,0,14,15,16,15,1,1,1,0,0,0,0,0,16,17,14,1618286956226,red,NA1_3864561231
245,25793,315,95,29342,22943,289,76,28245,27,1,0,0,0,1,0,1,0,9,6,10,21,4,1,0,0,0,0,0,0,10,8,9,1617114586368,blue,NA1_3846776589
246,27705,249,104,29639,25944,323,84,28190,28,3,0,0,1,1,1,1,0,16,15,10,25,4,0,0,0,0,0,0,0,10,7,16,1616517181640,blue,NA1_3838162527
247,31976,311,64,28493,23746,265,108,26436,23,5,1,0,0,0,4,1,0,17,22,6,23,3,0,1,0,0,1,0,0,6,5,17,1616081768680,red,NA1_3831095724
248,25017,280,70,28464,22650,225,73,25696,24,1,0,1,0,0,0,0,0,14,12,11,26,6,0,0,0,0,0,0,0,11,10,14,1616308363795,blue,NA1_3835034991
249,31847,375,91,32160,23828,298,84,24887,31,9,0,0,1,0,3,1,0,22,25,9,29,7,0,0,0,0,0,0,0,9,9,22,1615997748807,blue,NA1_3829876814
250,22181,242,76,25880,27284,316,82,30436,19,0,1,0,1,0,0,1,0,6,11,21,21,0,0,0,0,0,0,0,0,21,20,6,1617076761288,red,NA1_3846409973
