blue_gold,blue_cs,blue_jg,blue_xp,red_gold,red_cs,red_jg,red_xp,blue_wards_placed,blue_wards_destroyed,blue_air_dragons,blue_fire_dragons,blue_earth_dragons,blue_water_dragons,blue_turrets_destroyed,blue_rift_heralds,blue_inhibitors_destroyed,blue_kills,blue_assists,blue_deaths,red_wards_placed,red_wards_destroyed,red_air_dragons,red_fire_dragons,red_earth_dragons,red_water_dragons,red_turrets_destroyed,red_rift_heralds,red_inhibitors_destroyed,red_kills,red_assists,red_deaths,unix_date,winner,match_id
25743,263,73,27648,21952,247,52,26560,19,3,0,0,0,1,1,1,0,12,11,10,15,1,0,0,0,0,0,0,0,10,11,12,1631416728419,blue,NA1_4039925502
23962,295,65,28400,26242,306,84,28262,21,3,0,0,0,0,0,0,0,13,7,11,27,3,0,1,0,1,1,0,0,11,10,13,1627114185014,red,NA1_3987778889
18865,190,72,22441,25825,259,68,28584,23,3,0,1,1,0,0,0,0,5,3,16,25,4,0,0,0,0,1,0,0,16,14,5,1627295684957,red,NA1_3990195492
23061,310,76,28150,25111,266,76,28815,19,3,0,1,0,0,0,0,0,7,4,13,22,2,0,0,1,0,0,1,0,13,14,7,1629109444447,red,NA1_4012931246
27780,285,76,29018,26170,256,68,28468,26,7,1,0,0,1,0,0,0,18,20,18,24,7,0,0,0,0,0,0,0,18,25,18,1627499175393,red,NA1_3992646767
29131,327,86,31176,22303,241,83,24491,24,5,0,0,0,0,1,0,0,17,16,10,24,4,0,1,0,1,0,0,0,10,12,17,1627122270252,blue,NA1_3987819058
24573,288,60,27940,27287,249,84,29312,16,2,0,0,1,1,0,0,0,12,6,14,18,4,0,0,0,0,1,1,0,14,16,12,1630739842661,red,NA1_4031844600
23444,223,61,25276,25586,251,56,28332,22,7,0,0,0,0,0,1,0,11,10,18,25,2,0,0,1,0,0,0,0,18,12,11,1629104847551,red,NA1_4012747621
31692,290,108,32282,23966,208,55,27452,26,6,0,1,0,1,3,1,0,20,13,15,26,3,0,0,0,0,0,0,0,15,16,20,1628669833061,blue,NA1_4007273243
26634,283,70,29657,24930,231,79,27068,21,7,0,0,1,0,1,0,0,14,9,13,22,6,0,0,0,0,0,0,0,13,18,14,1631127195676,blue,NA1_4036247279
25853,328,72,31005,22995,300,80,28038,22,2,1,0,0,0,0,1,0,13,10,7,14,4,0,0,0,0,0,0,0,7,9,13,1629116431501,blue,NA1_4012946019
29283,273,78,28549,25186,278,53,26157,17,5,0,1,0,0,2,1,0,19,14,15,21,2,0,0,0,1,0,0,0,15,20,19,1627792636643,red,NA1_3996394447
20341,220,59,25457,28034,309,77,30265,27,3,0,0,0,0,0,1,0,5,2,17,23,3,0,0,0,1,1,0,0,17,15,5,1629004927528,red,NA1_4011482682
30428,344,58,31280,23575,247,92,27785,22,3,0,0,1,0,2,1,0,22,16,11,19,4,1,0,0,0,0,0,0,11,4,22,1628575990574,blue,NA1_4006333247
25160,224,72,28390,26654,320,52,30146,26,3,0,0,0,1,0,1,0,14,15,12,20,3,0,0,0,0,1,0,0,12,11,14,1628585184737,blue,NA1_4006388113
26200,300,76,27695,26764,300,76,27778,27,6,0,0,1,0,0,0,0,13,12,13,26,8,0,0,0,0,1,1,0,13,8,13,1631129636344,blue,NA1_4036300145
22069,223,83,27351,26932,279,60,29087,19,1,0,0,0,1,0,0,0,11,7,16,20,2,1,0,0,0,1,0,0,16,11,11,1620711096892,blue,NA1_3902040457
24033,292,52,26385,29707,271,84,29753,27,3,1,0,0,0,1,0,0,10,7,19,19,5,0,0,0,1,1,1,0,19,21,10,1627025709756,red,NA1_3986448336
23642,262,36,25281,22645,292,82,26316,18,2,0,0,0,0,1,0,0,13,11,6,20,5,0,0,1,0,0,1,0,6,5,13,1617587983677,red,NA1_3854035898
25490,349,80,29605,20357,231,67,26335,23,6,1,0,0,1,2,1,0,9,4,4,23,3,0,0,0,0,0,0,0,4,6,9,1622342249130,blue,NA1_3925475213
26386,297,72,28840,25093,305,80,26344,18,3,1,0,0,0,1,0,0,15,16,11,22,3,0,0,0,1,0,1,0,11,12,15,1622256113930,blue,NA1_3924105730
24205,259,56,27726,24223,244,71,26966,21,5,0,0,0,1,0,0,0,12,12,12,23,2,0,0,0,0,0,1,0,12,11,12,1620541276821,red,NA1_3899641947
29716,288,74,28652,21080,213,92,24039,15,2,1,0,1,0,2,0,0,20,14,7,13,0,0,0,0,0,0,1,0,7,7,20,1619032179526,blue,NA1_3875910695
28166,255,93,28369,20379,181,75,22571,26,5,0,1,0,1,0,0,0,17,19,6,17,3,0,0,0,0,0,1,0,6,7,17,1620878437163,blue,NA1_3904665393
22787,278,48,28096,22646,250,72,25710,22,2,0,1,0,0,1,1,0,8,2,9,22,2,0,0,0,0,0,0,0,9,8,8,1619499519691,red,NA1_3882698719
22735,331,58,27322,23258,291,74,27195,19,3,0,0,0,0,0,0,0,7,5,8,22,1,0,1,0,0,0,1,0,8,6,7,1617498460142,red,NA1_3852739938
21417,298,64,26332,25409,317,104,31204,22,4,1,0,0,0,0,1,0,3,1,9,19,7,0,1,0,0,0,0,0,9,15,3,1618113966650,red,NA1_3861923245
24033,281,93,28077,22755,308,82,28481,23,7,0,1,0,0,0,1,0,10,8,7,26,7,0,0,1,0,0,0,0,7,7,10,1618369689437,blue,NA1_3865622947
20843,227,56,25659,25508,285,60,30525,27,5,0,0,0,0,0,1,0,8,6,17,16,5,0,0,1,0,1,0,0,17,6,8,1617249832225,red,NA1_3848916331
25970,371,76,31624,23662,270,64,28146,22,5,0,0,0,0,1,0,0,11,7,10,23,2,0,0,1,1,0,1,0,10,8,11,1618367212438,red,NA1_3865524670
20805,262,69,25737,22733,302,68,28088,24,4,0,0,1,0,0,0,0,4,4,7,21,4,1,0,0,0,0,0,0,7,11,4,1619365249390,blue,NA1_3880633011
23439,242,69,27693,22957,266,72,26884,20,0,1,0,0,0,0,1,0,13,11,7,17,3,0,0,0,0,0,0,0,7,5,13,1619231394065,blue,NA1_3878714594
23587,246,62,28141,25631,278,100,25903,22,4,0,1,0,0,0,0,0,13,20,12,21,6,1,0,0,0,1,1,0,12,15,13,1619030818075,red,NA1_3875817126
21101,243,92,24133,26189,275,88,30196,19,4,0,0,0,0,0,0,0,5,4,15,17,3,0,1,1,0,1,1,0,15,9,5,1617500297977,red,NA1_3852747705
19426,240,60,22944,31529,289,68,31753,25,1,0,0,0,0,0,0,0,4,4,25,19,5,0,1,0,0,5,1,1,25,14,4,1624079350795,red,NA1_3948917327
25253,266,84,31019,23814,322,76,27349,14,5,0,0,0,1,0,0,0,13,8,7,23,3,0,0,0,0,0,1,0,7,4,13,1622400638554,red,NA1_3926171833
22506,292,96,28589,22611,321,72,27547,27,3,1,1,0,0,0,1,0,6,4,6,19,5,0,0,0,0,0,0,0,6,5,6,1619360677847,red,NA1_3880575342
22210,242,60,26200,27202,304,80,30156,21,0,0,0,0,0,0,0,0,9,8,14,28,1,1,0,0,1,1,1,0,14,10,9,1626080018254,red,NA1_3974554669
24446,302,80,28377,24267,307,72,28128,20,2,0,0,0,0,1,1,0,8,3,11,20,3,1,0,0,1,0,0,0,11,9,8,1621135379693,blue,NA1_3908376632
26962,298,72,28982,24911,288,77,29879,15,4,1,0,0,0,1,1,0,14,11,13,22,3,0,1,0,0,0,0,0,13,11,14,1620543759332,red,NA1_3899617565
19592,314,68,25779,24700,334,72,29453,21,2,0,0,0,0,0,0,0,1,2,12,20,4,0,0,1,1,0,0,0,12,12,1,1619324496278,red,NA1_3880165542
27467,299,77,29256,22672,262,64,27747,23,2,1,0,1,0,2,1,0,16,12,7,16,2,0,0,0,0,1,0,0,7,5,16,1624072810888,blue,NA1_3948790881
22482,269,84,29406,23549,289,108,31417,24,1,0,1,0,0,0,0,0,8,7,9,22,2,0,0,0,0,0,1,0,9,4,8,1617820943776,red,NA1_3857457281
20890,256,72,24638,27565,243,92,30144,21,5,1,0,0,0,0,0,0,5,3,18,22,3,0,1,0,0,0,0,0,18,17,5,1618856632647,red,NA1_3873400078
22698,271,80,27863,25103,312,60,28994,17,2,0,0,0,0,0,0,0,10,8,13,19,3,1,0,0,0,0,1,0,13,8,10,1618787758052,red,NA1_3872264655
22296,292,72,27648,25272,263,100,28571,24,7,0,0,0,1,0,0,0,9,7,11,29,3,0,1,0,0,1,1,0,11,11,9,1617943389174,red,NA1_3859412669
26314,312,84,29988,23333,274,68,25961,18,6,1,0,1,0,0,1,0,13,11,9,18,1,0,0,0,0,0,0,0,9,13,13,1622402985192,blue,NA1_3926196474
21358,280,77,27830,24814,280,94,29263,20,3,0,0,0,0,0,0,0,5,6,10,27,3,0,0,1,0,0,0,0,10,11,5,1624468825916,red,NA1_3953931877
19376,226,62,26540,23151,296,96,29042,23,4,0,0,0,0,0,0,0,4,3,6,20,6,1,0,0,1,1,1,0,6,3,4,1617555342250,red,NA1_3853610507
20314,291,80,26210,25699,270,68,30047,18,2,0,0,0,0,0,0,0,3,3,14,24,3,0,0,1,1,1,1,0,14,11,3,1624147747399,red,NA1_3949616539
20706,279,80,27786,26699,355,96,30935,22,5,0,0,0,1,0,0,0,4,2,9,30,6,0,0,1,0,0,1,0,9,11,4,1621044836818,red,NA1_3906867168
23661,289,72,27586,22088,244,67,25203,19,6,0,0,1,0,0,1,0,10,7,6,23,3,0,0,0,1,1,0,0,6,8,10,1617585271888,blue,NA1_3853988651
25725,317,88,29528,22161,264,84,27254,20,4,0,0,0,0,2,1,0,10,4,9,22,3,1,0,0,1,0,0,0,9,7,10,1617379755848,blue,NA1_3850768418
24983,277,84,27755,22004,257,52,25018,25,2,0,0,0,1,1,0,0,10,8,9,24,2,1,0,0,0,0,1,0,9,14,10,1625655410252,blue,NA1_3968964779
23223,275,63,26909,24509,223,92,28302,21,5,0,0,0,0,0,1,0,8,8,13,18,4,0,0,1,1,0,0,0,13,11,8,1622405723339,red,NA1_3926251646
26103,249,65,27525,23042,221,70,26021,31,4,0,1,0,0,2,1,0,14,11,10,18,3,1,0,0,0,0,0,0,10,12,14,1626082285834,blue,NA1_3974537342
21828,280,80,25771,30221,339,92,33988,21,5,0,0,0,0,1,1,0,6,3,17,24,5,0,0,1,1,3,0,0,17,20,6,1618272950264,red,NA1_3864198734
20343,257,77,24390,28992,330,72,32221,21,5,0,0,0,0,0,0,0,4,2,18,24,4,0,1,0,0,2,1,0,18,13,4,1621452962294,red,NA1_3912881244
25905,327,81,28590,23263,223,86,29022,18,6,1,1,0,0,1,1,0,11,9,10,21,3,0,0,0,0,0,0,0,10,14,11,1621049480725,blue,NA1_3906978869
18738,256,50,24017,24865,270,98,30191,24,5,0,0,0,0,0,0,0,3,3,13,22,6,0,0,0,1,1,0,0,13,7,3,1620539456590,red,NA1_3899548270
22731,272,68,25672,24463,261,72,27268,28,4,0,0,0,1,0,0,0,7,8,10,24,9,0,0,1,0,1,1,0,10,10,7,1626077379201,blue,NA1_3974520726
21666,292,60,25718,24918,282,60,29760,19,7,0,0,0,0,0,0,0,6,6,12,26,9,1,0,0,0,1,1,0,12,8,6,1626852993668,red,NA1_3984137525
25000,246,79,27170,24051,268,40,26725,28,2,0,1,0,0,1,0,0,12,12,14,16,5,0,0,0,0,0,0,0,14,8,12,1620451106397,blue,NA1_3898067340
