blue_gold,blue_cs,blue_jg,blue_xp,red_gold,red_cs,red_jg,red_xp,blue_wards_placed,blue_wards_destroyed,blue_air_dragons,blue_fire_dragons,blue_earth_dragons,blue_water_dragons,blue_turrets_destroyed,blue_rift_heralds,blue_inhibitors_destroyed,blue_kills,blue_assists,blue_deaths,red_wards_placed,red_wards_destroyed,red_air_dragons,red_fire_dragons,red_earth_dragons,red_water_dragons,red_turrets_destroyed,red_rift_heralds,red_inhibitors_destroyed,red_kills,red_assists,red_deaths,unix_date,winner,match_id
22968,282,71,27379,27594,357,75,30417,25,5,0,1,0,0,1,1,0,9,5,13,17,8,1,0,0,0,0,0,0,13,16,9,1624318691460,blue,NA1_3951807246
34286,372,84,33174,22651,270,66,27318,24,7,0,1,0,1,3,1,0,23,19,8,20,3,0,0,0,0,0,0,0,8,9,23,1622681409966,blue,NA1_3930257474
23198,290,60,26051,28160,331,100,30065,22,4,0,0,0,0,0,0,0,8,9,14,19,6,0,1,0,1,0,1,0,14,19,8,1622499495283,red,NA1_3927527355
24942,328,67,27765,28384,375,83,30181,30,5,0,0,0,0,0,1,0,9,13,10,26,5,1,0,0,0,1,0,0,10,10,9,1622312567945,red,NA1_3924774538
31634,382,80,33243,20690,270,60,23762,22,4,0,0,1,0,3,1,0,16,14,6,15,1,0,0,0,0,0,0,0,6,9,16,1621286488748,blue,NA1_3910492770
26453,367,90,28838,26012,335,60,28876,27,6,0,1,0,1,1,1,0,10,10,13,28,7,0,0,0,0,0,0,0,13,18,10,1626049880795,blue,NA1_3974059693
25824,315,72,28428,26917,292,88,30079,17,2,0,0,0,0,0,1,0,14,10,16,29,4,0,0,0,1,0,0,0,16,11,14,1622306410008,red,NA1_3924705180
31403,332,92,33616,25058,284,76,27176,29,5,0,0,1,0,1,0,0,22,26,10,20,1,0,0,0,1,0,1,0,10,14,22,1622679912686,blue,NA1_3930253957
28106,304,72,31400,26739,318,88,31132,16,3,1,0,0,0,0,1,0,15,17,13,19,3,0,0,0,1,0,0,0,13,10,15,1627084479925,red,NA1_3987268936
28877,329,90,30299,28408,351,63,31783,26,1,0,0,0,0,0,1,0,13,15,16,18,3,0,0,0,1,0,0,0,16,22,13,1626819785563,blue,NA1_3983417307
27007,320,76,29708,24938,315,100,29415,24,8,0,0,0,0,0,1,0,15,12,10,25,5,0,0,1,1,0,0,0,10,8,15,1621288488450,red,NA1_3910514908
20643,284,63,24790,26032,348,88,30073,26,4,0,0,0,0,0,1,0,3,5,10,21,4,1,1,0,0,1,0,0,10,11,3,1626539655838,red,NA1_3980064582
24328,317,84,27522,26777,264,86,27891,24,10,0,0,0,0,1,0,0,8,9,13,30,5,1,1,0,0,2,1,0,13,17,8,1623719443802,red,NA1_3943990318
21236,293,69,26675,27790,373,108,31960,23,5,0,0,0,0,0,0,0,6,5,13,20,5,1,0,1,0,1,1,0,13,9,6,1627226836568,red,NA1_3989133762
28686,320,84,32183,24538,271,67,26962,34,5,0,1,1,0,1,0,0,19,11,13,20,5,0,0,0,0,0,0,0,13,15,19,1623104900340,blue,NA1_3935838098
37862,376,59,31286,21452,232,67,21658,23,1,0,0,1,0,10,0,2,29,29,6,20,1,0,0,0,0,0,0,0,6,5,29,1626398684368,blue,NA1_3978273699
25975,354,61,28191,24157,339,86,27438,27,7,1,0,1,0,0,0,0,13,16,8,26,0,0,0,0,0,0,1,0,8,8,13,1626137145705,red,NA1_3975038185
25814,309,101,27293,27522,313,76,28807,27,5,0,0,1,0,0,0,0,10,14,13,26,4,0,0,0,1,1,1,0,13,12,10,1622839851488,red,NA1_3932163531
28598,291,79,28809,26380,271,68,26122,25,6,1,0,0,0,1,1,0,18,19,13,22,3,0,0,0,1,0,0,0,13,17,18,1623106918963,blue,NA1_3935920958
27923,330,86,29765,27082,330,80,29499,21,4,0,0,1,0,0,0,0,14,14,13,25,7,0,0,0,0,0,1,0,13,11,14,1626830614118,blue,NA1_3983556158
26132,265,76,27279,31851,340,100,31069,19,2,0,0,1,0,1,0,0,12,16,18,26,5,0,0,0,1,3,1,0,18,15,12,1627229058526,red,NA1_3989126874
25181,316,96,29049,26416,376,76,30150,28,7,1,0,1,0,0,1,0,7,11,9,24,5,0,0,0,0,1,0,0,9,15,7,1622504550058,blue,NA1_3927617030
26793,281,68,27516,27812,328,77,27900,24,2,1,0,0,0,0,1,0,13,18,16,19,1,0,0,1,0,0,0,0,16,13,13,1621296454591,blue,NA1_3910589209
26051,301,86,28782,27376,327,84,30960,26,4,0,0,0,0,0,0,0,10,12,12,21,2,0,1,0,0,1,1,0,12,11,10,1622906649471,red,NA1_3933241889
23753,306,80,27515,31247,346,96,31559,18,3,0,0,0,0,0,0,0,8,9,12,26,5,0,1,1,0,4,1,0,12,15,8,1622310311998,red,NA1_3924830259
26056,325,100,31244,25492,316,56,29349,30,7,0,0,0,0,0,0,0,11,8,15,19,9,0,1,0,0,0,0,0,15,20,11,1620774026992,red,NA1_3902681171
28039,335,69,29421,25585,370,80,28310,26,7,0,0,0,0,1,1,0,15,17,9,21,6,0,1,0,0,0,0,0,9,7,15,1627231449379,red,NA1_3989270255
20831,323,72,25694,28004,321,123,32011,33,5,0,0,0,0,0,0,0,2,1,14,25,2,1,0,0,1,1,1,0,14,15,2,1622400394630,red,NA1_3926183380
26801,327,74,28624,27333,337,104,28635,27,8,0,0,0,0,1,0,0,12,20,11,20,5,0,1,1,0,1,1,0,11,10,12,1621382190508,red,NA1_3911714558
26753,329,82,28421,27773,301,80,29426,23,6,0,0,0,0,1,1,0,11,13,16,26,9,1,0,0,0,2,0,0,16,18,11,1621378186278,red,NA1_3911637202
24765,337,110,27885,28881,337,85,31378,21,1,0,1,1,0,0,0,0,7,9,14,24,3,0,0,0,0,3,1,0,14,14,7,1618453372374,red,NA1_3866988804
31761,309,92,33381,24846,293,80,26310,23,9,0,0,1,0,2,0,0,24,25,9,31,3,0,0,0,0,0,0,0,9,10,24,1619748568183,blue,NA1_3886760408
25938,334,67,27543,29249,312,100,30930,24,7,0,0,0,0,0,0,0,12,19,16,31,8,0,1,0,1,2,1,0,16,12,12,1619288501878,red,NA1_3879576887
28278,334,80,31103,24505,312,72,28923,20,5,0,1,0,0,1,1,0,14,17,8,21,6,0,0,0,0,0,0,0,8,13,14,1618792546205,blue,NA1_3872355070
27094,356,106,30651,22617,314,68,27631,23,5,0,1,0,0,1,1,0,12,13,5,25,4,0,0,0,1,0,0,0,5,5,12,1618797627448,red,NA1_3872428965
26378,370,88,30668,24221,320,74,30332,27,5,1,0,0,1,0,0,0,12,7,11,25,7,0,0,0,0,0,1,0,11,12,12,1620079372685,red,NA1_3892481197
24658,297,66,26950,28331,386,88,32484,27,6,0,0,0,0,0,0,0,10,12,15,17,3,0,0,1,1,1,0,0,15,7,10,1618270575019,red,NA1_3864183629
27409,322,84,30802,28098,324,68,30296,26,4,1,0,0,0,0,0,0,13,15,15,24,4,0,1,0,0,1,0,0,15,16,13,1620581814336,blue,NA1_3899969524
25347,343,71,28658,26263,318,99,31836,22,5,0,1,0,0,1,1,0,10,8,12,28,5,1,0,0,0,0,0,0,12,11,10,1618760140781,blue,NA1_3871914023
29140,344,105,30975,24442,303,78,27493,22,4,0,0,0,1,2,0,0,13,20,8,12,2,1,0,0,0,1,1,0,8,12,13,1618970548700,blue,NA1_3875147197
27062,305,60,30825,26004,302,62,27484,24,3,0,0,0,0,1,1,0,14,16,15,16,4,0,0,1,0,0,0,0,15,7,14,1620583916172,blue,NA1_3900012695
