,blue_gold,blue_cs,blue_jg,blue_xp,red_gold,red_cs,red_jg,red_xp,blue_wards_placed,blue_wards_destroyed,blue_air_dragons,blue_fire_dragons,blue_earth_dragons,blue_water_dragons,blue_turrets_destroyed,blue_rift_heralds,blue_inhibitors_destroyed,blue_kills,blue_assists,blue_deaths,red_wards_placed,red_wards_destroyed,red_air_dragons,red_fire_dragons,red_earth_dragons,red_water_dragons,red_turrets_destroyed,red_rift_heralds,red_inhibitors_destroyed,red_kills,red_assists,red_deaths,unix_date,winner,match_id
352,25361,362,129,30967,22393,335,75,27395,26,8,0,0,1,0,0,1,0,5,3,5,23,4,0,0,0,0,0,0,0,5,7,5,1616563277930,blue,NA1_3839009888
353,23333,280,63,26176,29319,392,90,31874,23,4,0,1,1,0,0,0,0,11,15,14,21,7,0,0,0,0,2,0,0,14,11,11,1617171245678,red,NA1_3847642113
354,22795,339,70,27574,24901,367,86,28848,27,6,0,0,1,0,1,1,0,5,6,9,20,7,1,0,0,0,0,0,0,9,13,5,1615011758392,blue,NA1_3813616276
355,22700,345,85,27557,23276,357,88,28346,29,4,0,0,0,0,0,1,0,5,5,9,22,11,1,0,0,1,0,0,0,9,10,5,1615167944504,red,NA1_3815906892
356,26665,362,82,29710,25635,313,81,29731,27,9,0,1,0,0,0,0,0,10,16,13,32,3,1,0,0,0,1,0,0,13,18,10,1617495150547,blue,NA1_3852691778
357,25755,366,88,27405,22362,344,92,27370,29,5,0,0,0,0,1,1,0,5,9,5,22,7,1,0,1,0,0,0,0,5,7,5,1615441529150,red,NA1_3820227481
358,26763,300,76,30348,25106,332,104,28064,21,4,0,0,0,0,1,1,0,13,18,9,27,7,0,0,1,1,0,0,0,9,8,13,1615278029389,blue,NA1_3817821293
359,23251,316,107,28949,26235,394,90,31913,20,5,1,0,0,0,0,0,0,6,4,10,22,5,0,1,0,0,0,0,0,10,12,6,1615014228213,blue,NA1_3813652889
360,27482,318,75,29244,27471,331,92,29499,27,9,0,0,0,0,0,0,0,17,16,11,22,2,0,0,1,1,2,1,0,11,6,17,1614996581444,red,NA1_3813287389
361,28783,344,81,28770,22417,308,76,25213,21,6,0,0,0,1,2,0,0,17,17,5,26,2,0,0,1,0,0,0,0,5,5,17,1615917225604,blue,NA1_3828249174
362,26420,309,88,27344,24975,304,79,29230,20,2,1,0,0,0,0,1,0,15,17,10,29,6,0,0,0,0,0,0,0,10,9,15,1618513494668,blue,NA1_3867678854
363,24924,356,80,27004,25855,318,101,30692,21,6,0,0,0,0,1,1,0,6,6,15,28,8,1,0,1,0,0,0,0,15,14,6,1617313531025,red,NA1_3849641380
364,26072,289,64,28765,27036,330,76,29239,19,1,0,0,0,0,0,1,0,13,13,12,23,7,0,1,0,1,1,0,0,12,9,13,1614797036354,red,NA1_3810474324
365,30937,339,97,32720,22236,304,64,25972,26,6,0,1,0,0,2,1,0,15,15,7,25,7,0,0,0,1,0,0,0,7,8,15,1615265517013,blue,NA1_3817572965
366,24507,368,100,28487,25819,359,91,30487,23,7,0,0,0,0,1,1,0,6,3,8,24,8,0,1,0,1,1,0,0,8,8,6,1615172219069,red,NA1_3816029865
367,25715,351,107,29576,27717,363,92,31366,27,7,0,0,0,1,0,0,0,7,6,12,22,4,0,0,0,0,1,1,0,12,12,7,1615246754875,blue,NA1_3817204869
368,29282,317,96,31181,27262,301,84,27014,29,5,1,1,0,0,1,0,0,20,21,14,20,6,0,0,0,0,0,1,0,14,15,20,1615783562163,blue,NA1_3826222924
369,27507,279,68,27789,25739,284,90,27526,19,4,0,0,0,0,2,0,0,13,12,14,24,3,0,1,0,0,0,1,0,14,22,13,1616792001120,red,NA1_3841946302
370,23043,347,69,26421,27150,377,84,30917,24,10,0,0,0,0,0,0,0,7,9,13,31,6,0,1,1,0,1,1,0,13,8,7,1614800750573,red,NA1_3810510863
371,26174,288,71,26996,29952,325,92,30520,20,4,0,0,1,0,1,0,0,11,13,16,22,2,0,0,0,0,1,1,0,16,15,11,1614898995811,red,NA1_3811715363
372,16727,246,41,21185,30846,383,108,32492,22,3,0,0,0,0,0,0,0,0,0,16,25,5,1,0,1,0,4,1,0,16,8,0,1616564471219,red,NA1_3839052963
373,26034,340,103,28365,29553,366,97,31809,23,6,0,0,0,0,1,1,0,9,6,15,22,7,0,0,1,1,1,0,0,15,14,9,1615091752880,red,NA1_3814955769
374,24477,351,100,29456,26451,331,96,31187,23,8,0,1,0,0,0,0,0,8,8,12,23,10,0,0,0,1,1,1,0,12,7,8,1616098555560,red,NA1_3831294743
375,24597,333,84,29493,25718,334,80,29888,23,7,0,0,0,1,0,0,0,9,7,10,27,7,1,0,0,0,0,1,0,10,20,9,1615232753820,blue,NA1_3817011060
376,28436,339,77,28760,22254,259,86,27110,25,5,0,1,0,0,0,1,0,14,11,7,27,8,0,0,0,0,0,0,0,7,9,14,1615147875835,blue,NA1_3815650447
377,26958,289,69,28850,27515,330,78,28893,30,8,0,0,0,1,1,0,0,14,25,12,21,6,1,0,0,0,2,1,0,12,15,14,1615060384741,red,NA1_3814199789
378,24877,295,76,27021,28695,333,84,31888,19,4,0,0,0,1,1,1,0,11,9,16,24,4,0,1,0,0,0,0,0,16,17,11,1614757629570,red,NA1_3809858164
379,28214,374,124,31106,25513,360,92,30111,23,10,0,1,1,0,1,2,0,11,11,8,30,7,0,0,0,0,1,0,0,8,12,11,1615350805737,blue,NA1_3818859572
380,25278,331,64,28186,27638,369,84,30939,29,5,1,0,0,0,0,0,0,11,21,13,24,6,0,0,1,0,0,1,0,13,11,11,1614897137132,blue,NA1_3811691290
381,24907,311,98,30925,25440,371,82,30280,26,6,0,0,0,0,0,0,0,8,6,9,29,7,0,0,1,0,0,0,0,9,7,8,1615081856614,red,NA1_3814706479
382,33271,366,89,33669,25380,256,93,29476,21,3,1,0,0,0,4,2,0,23,12,12,24,5,0,0,0,1,0,0,0,12,19,23,1615166006513,blue,NA1_3815894160
383,27536,358,101,30484,21466,324,82,27415,26,3,0,0,1,0,1,0,0,12,13,3,27,5,0,0,0,0,0,0,0,3,2,12,1615058381247,blue,NA1_3814095384
384,24889,315,68,28323,28156,280,84,28345,23,3,0,0,0,0,0,0,0,10,10,17,27,4,1,1,0,0,0,0,0,17,21,10,1615151684666,red,NA1_3815627735
385,23620,355,91,28410,24603,370,70,29306,24,8,0,0,0,0,0,1,0,5,7,10,28,6,1,0,1,0,0,0,0,10,12,5,1614822398776,red,NA1_3810821829
386,31594,331,116,32294,23211,298,80,26708,27,6,1,0,0,0,2,1,0,20,18,6,23,6,0,0,0,0,0,0,0,6,7,20,1615145905090,blue,NA1_3815606405
387,23726,275,67,24776,27104,300,75,29155,26,9,0,0,0,1,0,1,0,7,10,14,24,11,0,0,0,0,1,0,0,14,16,7,1616100375787,red,NA1_3831258748
388,21810,320,100,26714,26499,309,108,30287,23,6,0,0,0,1,0,0,0,3,4,10,28,3,0,1,0,0,1,1,0,10,12,3,1615960027597,red,NA1_3829120508
389,28827,311,94,31705,28296,305,101,27705,26,3,0,1,0,0,2,1,0,15,14,15,26,7,0,0,1,0,0,0,0,15,18,15,1618368851174,blue,NA1_3865611535
390,26264,347,115,29125,25851,318,84,29984,34,6,1,0,0,0,0,0,0,6,5,9,24,9,0,1,0,0,1,1,0,9,9,6,1614799297910,red,NA1_3810467218
391,26744,348,96,29824,26301,384,108,31327,24,6,0,0,0,0,1,1,0,10,19,9,26,5,1,1,0,0,1,0,0,9,6,10,1615001525785,blue,NA1_3813402942
392,26336,353,92,28273,26311,331,107,29943,20,5,0,0,0,0,1,1,0,9,10,10,23,4,0,0,1,1,1,0,0,10,7,9,1615668094093,red,NA1_3824107941
393,24949,318,66,25298,26319,297,84,26844,26,6,0,0,0,0,1,1,0,9,8,12,26,9,1,0,1,0,1,0,0,12,14,9,1615840321571,blue,NA1_3827010443
394,25696,294,109,29132,30669,357,96,31600,34,7,1,0,0,0,0,0,0,13,19,16,24,8,0,1,0,0,2,0,0,16,13,13,1613767228928,red,NA1_3794661635
395,22414,337,82,28022,24635,324,70,30280,22,2,0,0,1,0,0,0,0,3,0,7,21,5,1,0,0,0,0,0,0,7,8,3,1613812348147,red,NA1_3795814009
396,23749,286,66,26241,25298,354,88,29558,22,7,1,0,1,0,0,0,0,9,13,10,28,4,0,0,0,0,0,0,0,10,9,9,1613765126724,red,NA1_3794587652
397,28706,365,88,33096,24140,322,112,29919,20,8,1,0,0,1,0,0,0,17,19,6,23,5,0,0,0,0,0,0,0,6,5,17,1613626610830,blue,NA1_3792630673
398,24745,330,64,27481,28170,364,113,30440,22,6,0,0,0,0,0,1,0,12,9,13,29,5,0,0,1,0,0,0,0,13,14,12,1613712315997,red,NA1_3794058455
399,25387,370,67,27855,24192,315,71,28495,26,7,0,0,0,0,1,1,0,7,5,9,27,10,1,0,0,0,0,0,0,9,9,7,1613978656919,blue,NA1_3798357279
400,35803,365,141,35841,21807,250,82,24310,27,3,0,0,1,0,3,1,0,26,21,5,24,3,1,0,0,0,0,0,0,5,9,26,1614729014705,blue,NA1_3809331011
401,26934,281,64,27385,31029,321,86,28574,15,6,1,0,0,0,0,0,0,17,16,15,24,3,0,0,0,0,1,1,0,15,18,17,1614233850196,red,NA1_3802167605
402,24249,309,47,29080,23894,312,79,28517,32,4,0,0,0,0,0,0,0,11,13,7,27,5,1,0,1,0,1,1,0,7,5,11,1613963483476,red,NA1_3798082310
403,29750,327,92,32031,21136,300,81,24926,24,6,1,0,0,0,2,0,0,18,20,4,22,6,0,0,0,1,0,0,0,4,2,18,1613514742408,blue,NA1_3790713321
404,24319,327,91,27485,24777,324,80,27991,29,6,0,0,0,1,0,1,0,8,12,10,27,4,1,0,0,0,0,0,0,10,10,8,1614227265909,blue,NA1_3801975975
405,25918,342,91,29355,25512,349,94,29538,22,7,0,0,0,0,0,0,0,10,13,11,26,3,1,0,0,0,0,0,0,11,16,10,1614023454294,blue,NA1_3798780894
406,25772,348,89,27909,26059,283,85,28881,27,7,1,0,0,0,0,0,0,10,10,14,30,6,0,0,0,0,0,0,0,14,15,10,1613548630482,blue,NA1_3791607547
407,26150,321,99,26860,27101,330,76,29572,19,5,0,0,1,1,1,1,0,8,11,11,23,6,0,0,0,0,1,0,0,11,25,8,1614194330440,red,NA1_3801472527
408,27889,357,100,32161,22019,291,84,26935,26,13,0,0,0,0,1,1,0,11,10,5,33,6,0,0,0,1,0,0,0,5,8,11,1613637025648,blue,NA1_3792775599
409,28716,365,104,31348,19615,298,76,24398,19,1,0,0,1,1,3,1,0,14,9,1,19,1,0,0,0,0,0,0,0,1,0,14,1613628095989,blue,NA1_3792655707
410,31041,329,112,32476,20288,273,55,22785,16,7,1,0,0,0,2,0,0,20,23,5,22,2,0,0,0,1,0,0,0,5,6,20,1613590112517,blue,NA1_3791980936
411,23831,277,80,26071,27673,279,77,26116,21,3,0,1,0,0,0,0,0,12,12,15,31,3,0,0,1,0,1,1,0,15,27,12,1613763014638,blue,NA1_3794603945
412,27021,320,67,26617,27558,304,111,27850,25,4,0,0,0,0,1,0,0,12,17,16,23,2,0,1,1,0,1,1,0,16,26,12,1613634370566,red,NA1_3792734288
413,25220,316,77,28588,24112,326,92,29422,32,2,0,0,1,0,0,1,0,10,11,7,21,7,0,1,0,0,0,0,0,7,4,10,1613716492144,blue,NA1_3794140860
414,23614,350,98,28762,26383,326,96,31475,27,2,1,0,0,0,0,0,0,7,8,12,24,4,0,0,0,1,0,0,0,12,15,7,1614113213397,red,NA1_3800202333
415,29214,354,98,32428,20934,296,68,24891,28,6,1,0,0,0,1,0,0,18,15,5,23,4,0,1,0,0,0,1,0,5,1,18,1613175019401,blue,NA1_3785321576
416,25649,320,85,28492,22124,308,79,26002,22,1,0,0,1,0,0,0,0,11,9,7,19,8,0,0,0,1,0,1,0,7,6,11,1614727593055,red,NA1_3809306179
417,28134,373,77,32004,23279,286,80,25888,23,1,0,0,0,1,0,0,0,17,19,8,24,4,0,0,0,0,0,1,0,8,8,17,1614732147811,blue,NA1_3809366570
418,23861,370,90,28088,22731,286,93,28894,23,4,0,0,0,0,0,1,0,3,2,6,26,7,0,0,1,1,0,0,0,6,10,3,1613630031563,red,NA1_3792719801
419,25658,285,65,27839,24301,328,76,27107,29,5,0,1,0,0,1,1,0,11,11,9,21,4,1,0,0,0,0,0,0,9,14,11,1613464455684,blue,NA1_3790148981
420,26520,320,80,28092,23232,296,104,28119,18,7,0,1,1,0,1,1,0,11,16,7,22,2,0,0,0,0,0,0,0,7,6,11,1613850780438,blue,NA1_3796122962
421,21208,335,80,27574,24907,395,112,30991,25,3,0,0,0,0,0,1,0,3,2,6,28,10,0,1,0,1,0,0,0,6,5,3,1614664412880,red,NA1_3808648201
422,29411,316,82,30231,23550,323,58,26411,22,5,1,0,1,0,1,0,0,18,21,7,24,1,0,0,0,0,0,0,0,7,6,18,1613846983762,blue,NA1_3796095211
423,24758,343,75,27303,24670,310,64,27105,26,10,0,0,0,0,1,1,0,9,8,12,30,9,0,0,1,0,0,0,0,12,13,9,1613980879372,red,NA1_3798441782
424,25815,300,92,28374,28609,339,92,31301,31,7,0,0,0,0,1,1,0,10,7,15,26,8,1,0,1,0,1,0,0,15,18,10,1613206128260,red,NA1_3785982469
425,27806,372,89,29137,24507,345,67,28386,22,4,0,0,1,1,1,1,0,11,16,9,22,4,0,0,0,0,0,0,0,9,13,11,1614651941433,red,NA1_3808346822
426,26939,254,84,27112,29112,336,108,30307,34,4,1,0,0,0,1,1,0,13,17,16,19,7,0,0,1,0,1,0,0,16,23,13,1613517303278,red,NA1_3790718460
427,29014,304,76,31000,30190,289,77,31404,19,4,0,0,0,0,0,0,0,16,15,20,21,5,0,1,0,0,1,1,0,20,16,16,1614284172368,red,NA1_3802644496
428,24261,326,67,27841,26353,336,68,26806,23,9,0,0,0,0,0,1,0,9,10,12,20,11,0,1,0,1,1,0,0,12,16,9,1614126373859,blue,NA1_3800327386
429,27374,354,64,30178,23486,305,75,28020,23,5,0,0,0,0,1,0,0,17,12,7,30,3,1,0,0,0,0,0,0,7,9,17,1614054568502,blue,NA1_3799353244
430,26801,326,92,29138,22463,311,84,27010,18,5,0,0,0,1,2,1,0,9,14,6,30,5,1,0,0,0,0,0,0,6,7,9,1613889230483,blue,NA1_3796855908
431,26212,344,107,30841,25508,340,104,30529,27,4,0,0,0,1,2,1,0,8,8,7,30,6,0,1,0,0,1,0,0,7,6,8,1613632005522,blue,NA1_3792715376
432,24597,314,76,29291,26372,326,98,28416,26,3,1,0,0,0,0,0,0,10,12,10,19,5,0,0,0,0,1,1,0,10,10,10,1613714286558,red,NA1_3794094695
433,26060,302,65,26176,29971,292,62,30351,26,1,0,0,0,0,0,0,0,12,9,21,20,7,0,0,0,1,1,0,0,21,24,12,1613604534967,red,NA1_3792127609
434,24949,316,86,27796,23699,320,87,27822,31,9,0,1,0,0,0,0,0,10,10,9,33,4,0,0,0,0,0,0,0,9,6,10,1613623306470,blue,NA1_3792540218
435,24689,344,82,29298,22885,419,67,29158,22,5,0,0,0,1,0,1,0,8,14,4,27,4,0,0,1,0,0,0,0,4,1,8,1614115690431,red,NA1_3800215952
436,25051,345,72,27414,28736,349,92,29198,12,3,0,0,0,0,0,1,0,8,9,18,24,2,0,0,1,1,1,0,0,18,27,8,1613852935492,red,NA1_3796117768
437,25557,292,81,26768,28148,336,83,30508,25,2,0,0,0,0,0,0,0,14,12,15,28,6,1,0,1,0,0,1,0,15,19,14,1614210198265,red,NA1_3801680532
438,29455,291,84,30800,25604,330,88,28157,30,6,0,1,0,0,0,1,0,19,29,13,16,3,1,0,0,0,0,0,0,13,11,19,1614622070492,blue,NA1_3807719810
439,27382,323,85,29629,24046,305,78,27446,22,1,1,0,0,0,1,1,0,14,21,10,18,4,0,0,0,0,0,0,0,10,20,14,1614207743685,blue,NA1_3801644908
440,27982,343,113,29592,22151,315,74,27029,29,5,0,0,1,1,2,0,0,9,16,6,24,4,0,0,0,0,0,0,0,6,7,9,1614220140797,blue,NA1_3801826502
441,26290,317,83,29898,23261,293,88,27949,25,2,0,1,0,0,0,0,0,13,11,9,22,4,1,0,0,0,0,1,0,9,11,13,1614118154613,red,NA1_3800261690
442,23894,323,80,28450,28174,357,95,31693,27,4,0,0,0,0,0,0,0,8,16,13,25,11,0,0,1,0,0,0,0,13,17,8,1614052157935,red,NA1_3799256391
443,25156,322,92,28671,25821,347,100,31103,30,6,0,0,0,1,0,0,0,10,12,10,24,9,0,0,1,0,0,0,0,10,12,10,1613891837729,blue,NA1_3796883709
444,29946,363,88,31660,25063,350,68,25868,24,11,1,0,0,1,1,1,0,14,16,9,28,4,0,0,0,0,1,0,0,9,10,14,1613236687650,blue,NA1_3786338789
445,22510,310,82,26623,27876,322,77,32316,24,5,0,0,0,0,0,1,0,5,4,15,29,7,0,0,0,1,0,0,0,15,23,5,1613328775128,red,NA1_3787823454
446,23724,347,83,26674,26222,290,96,30008,25,6,1,0,0,0,0,1,0,5,7,14,28,6,0,1,0,0,0,0,0,14,16,5,1614661339178,blue,NA1_3808586405
447,23450,264,76,26332,27372,305,60,30874,27,5,0,0,0,0,0,0,0,9,10,18,26,3,1,0,0,0,0,0,0,18,10,9,1613288616762,red,NA1_3787441742
448,27848,307,108,28922,27224,316,88,27864,23,7,0,1,0,0,0,1,0,11,10,14,25,3,1,0,0,0,0,0,0,14,17,11,1614639094937,blue,NA1_3807976704
449,25871,367,80,28075,26493,310,86,27215,24,10,1,0,1,0,0,0,0,11,14,12,26,6,0,0,0,0,1,1,0,12,16,11,1614192525280,red,NA1_3801490000
450,23232,323,80,27893,28219,346,82,30119,25,9,1,0,0,0,0,0,0,5,7,14,26,5,0,0,1,0,2,1,0,14,15,5,1614050134912,red,NA1_3799201216
451,26935,302,80,28337,28497,306,95,29413,23,5,0,0,0,0,0,0,0,13,20,15,20,2,0,1,0,1,2,1,0,15,16,13,1614627018602,red,NA1_3807756606
452,24795,361,99,29557,24824,340,104,30643,29,6,0,0,0,0,0,0,0,9,9,9,22,3,0,0,1,1,0,1,0,9,7,9,1614281982516,blue,NA1_3802592026
453,30113,343,66,29389,28202,291,71,27188,20,5,0,0,0,1,1,1,0,17,15,17,25,3,0,1,0,0,0,0,0,17,29,17,1614280043731,blue,NA1_3802548201
454,23603,340,97,28282,27072,308,91,30442,22,5,0,0,1,0,1,0,0,6,3,13,27,8,0,0,0,0,1,0,0,13,13,6,1613976005994,red,NA1_3798351007
455,22759,310,64,27370,27829,384,101,31523,26,3,0,0,0,0,0,0,0,6,9,12,19,7,1,0,1,0,1,1,0,12,10,6,1614019219941,red,NA1_3798715507
456,26300,348,81,29641,23058,323,78,28281,23,4,0,0,0,1,1,1,0,11,8,6,19,2,0,0,1,0,0,0,0,6,5,11,1613238928468,blue,NA1_3786470874
457,30224,318,83,31970,27151,304,92,28014,27,5,0,1,0,0,2,0,0,20,17,11,22,4,0,0,0,0,1,0,0,11,13,20,1614643648094,blue,NA1_3808118090
458,24998,332,98,28747,26478,312,79,31783,24,6,0,0,0,0,0,1,0,10,8,15,24,9,1,0,0,0,0,0,0,15,16,10,1613885292501,red,NA1_3796745673
459,21982,317,92,27714,29500,358,102,30757,19,5,0,0,0,0,0,0,0,4,6,15,30,5,0,0,1,0,2,1,0,15,15,4,1614662843197,red,NA1_3808663388
460,25444,374,89,29325,25663,403,80,29568,26,10,0,0,1,0,1,1,0,7,8,6,28,7,0,0,0,1,0,0,0,6,8,7,1614142716710,red,NA1_3800684637
461,27853,281,69,29701,24648,286,110,28218,33,5,0,0,0,0,2,1,0,18,11,9,25,7,1,1,0,0,0,0,0,9,10,18,1613431820801,blue,NA1_3789572621
462,24313,349,86,28272,26655,343,78,29706,26,8,1,1,0,0,0,0,0,8,12,11,29,7,0,0,0,0,1,1,0,11,12,8,1614734089091,red,NA1_3809421573
463,26377,281,93,27689,25373,304,99,27984,25,4,1,0,1,0,1,1,0,10,10,12,22,2,0,0,0,0,0,0,0,12,15,10,1613960822186,red,NA1_3798053093
464,26359,333,76,30509,29601,339,87,29278,20,7,0,0,0,0,0,0,0,10,14,14,20,9,0,0,0,1,1,1,0,14,20,10,1614623951348,red,NA1_3807742469
465,29083,331,104,31266,21786,339,86,27236,27,4,1,0,0,0,3,1,0,15,17,2,16,6,0,0,1,0,1,0,0,2,2,15,1613810703003,blue,NA1_3795810074
466,30176,343,100,31489,22347,295,74,26027,21,1,0,0,0,1,2,1,0,17,10,7,20,1,0,0,1,0,0,0,0,7,9,17,1614665671189,blue,NA1_3808741065
467,23497,292,88,26088,28540,345,96,29621,24,5,1,0,1,0,0,0,0,8,4,16,25,8,0,0,0,0,0,0,0,16,21,8,1614196287987,red,NA1_3801485329
468,22903,339,40,27241,27406,354,120,32257,28,5,0,0,0,0,0,0,0,6,8,14,24,3,0,0,1,0,0,0,0,14,14,6,1613848884366,red,NA1_3796098620
469,27143,330,76,29035,23528,307,72,27594,23,3,0,0,0,0,2,0,0,12,16,8,25,4,0,1,0,0,0,0,0,8,9,12,1613807015056,blue,NA1_3795682422
470,24473,339,94,28047,24289,361,60,27116,20,8,0,1,1,0,0,1,0,8,10,8,21,5,0,0,0,0,0,0,0,8,8,8,1614588476668,blue,NA1_3807482395
471,26210,313,102,28825,24612,319,90,28590,30,6,0,0,0,0,1,1,0,11,10,10,24,7,1,0,1,0,0,0,0,10,11,11,1613291578452,blue,NA1_3787447717
472,21622,363,87,27853,29680,399,77,31021,24,4,1,0,1,0,0,0,0,3,0,14,24,2,0,0,0,0,4,1,0,14,11,3,1614286564855,red,NA1_3802598619
473,29267,324,79,28568,23643,320,79,27323,24,7,0,0,0,0,1,1,0,15,19,6,26,5,0,0,1,1,0,0,0,6,13,15,1614229610776,blue,NA1_3802063889
474,25800,328,84,29204,26391,373,101,28359,23,3,0,0,0,1,1,1,0,9,10,6,27,5,1,0,0,0,1,0,0,6,6,9,1614224722193,blue,NA1_3801939220
475,25756,302,84,28373,26459,316,84,28960,31,2,0,0,0,0,0,0,0,12,15,10,20,6,0,1,1,0,1,1,0,10,7,12,1613512683764,red,NA1_3790701337
476,27342,358,128,32519,20680,357,76,25850,20,5,0,0,1,1,0,1,0,10,14,0,20,5,0,0,0,0,0,0,0,0,0,10,1613721920418,blue,NA1_3794244821
477,28428,361,77,31764,23340,314,68,26671,16,8,0,0,0,1,2,0,0,15,12,7,23,2,0,0,1,0,0,0,0,7,6,15,1613461795071,blue,NA1_3790199796
478,26387,315,85,29517,26807,354,90,29279,25,7,0,0,1,1,0,0,0,12,9,11,25,3,0,0,0,0,1,1,0,11,13,12,1614205463555,red,NA1_3801640839
479,25146,330,58,28869,27520,317,77,29523,32,7,0,0,0,0,0,0,0,11,11,14,23,9,0,1,0,0,1,1,0,14,15,11,1614231878571,blue,NA1_3802131448
480,29403,323,83,31129,26781,303,80,28928,23,8,0,0,1,1,1,0,0,19,17,12,29,3,0,0,0,0,0,0,0,12,16,19,1614068650145,blue,NA1_3799849957
481,27380,329,111,32553,24124,313,68,27130,25,5,1,0,0,0,1,1,0,12,10,10,22,5,0,0,0,0,0,0,0,10,9,12,1614277592730,blue,NA1_3802585092
482,23625,274,74,25877,29634,344,86,30827,24,6,1,0,0,0,0,0,0,9,13,18,28,6,0,0,0,0,0,0,0,18,25,9,1614020710289,red,NA1_3798756977
483,26309,297,64,27834,30134,324,103,30810,27,4,0,0,0,1,1,0,0,13,12,15,23,7,1,0,0,0,0,1,0,15,16,13,1613209319147,red,NA1_3785986359
484,22454,350,64,27156,29060,359,92,31283,22,3,0,0,0,0,0,0,0,6,4,15,27,4,0,0,1,1,1,1,0,15,19,6,1613952447548,red,NA1_3797880887
485,27211,347,99,30111,25113,337,80,28122,23,12,1,0,0,0,0,1,0,12,11,9,34,9,0,0,0,0,0,0,0,9,12,12,1614642058065,red,NA1_3808161519
486,23207,330,76,29039,24989,342,72,29341,27,5,0,0,0,1,0,0,0,8,9,10,24,7,0,0,1,0,1,1,0,10,11,8,1614568508037,red,NA1_3807131302
487,28954,309,84,31611,22777,322,76,27313,27,6,1,0,1,0,1,1,0,17,17,6,20,3,0,0,0,0,0,0,0,6,6,17,1613774712559,blue,NA1_3794737515
488,27357,319,77,29834,26859,304,83,29133,20,6,0,0,1,1,0,1,0,17,21,14,23,4,0,0,0,0,0,0,0,14,18,17,1614066619733,blue,NA1_3799747772
489,24292,294,76,27270,31089,333,96,33246,27,9,0,0,1,0,0,1,0,9,11,20,27,9,0,0,0,1,3,0,0,20,20,9,1613966006765,red,NA1_3798170046
490,24987,293,64,27773,28930,333,75,32326,28,5,0,0,0,0,0,1,0,13,4,19,28,4,0,1,0,0,0,0,0,19,17,13,1613172943835,red,NA1_3785272721
491,27919,331,108,31633,22906,329,80,26304,25,6,1,0,0,0,1,1,0,15,17,5,26,6,0,1,0,0,0,0,0,5,4,15,1613624683434,blue,NA1_3792566615
492,27569,327,91,30354,26660,307,74,27714,26,5,0,0,1,0,0,0,0,13,15,16,24,7,0,0,0,1,1,1,0,16,16,13,1614222323775,blue,NA1_3801950886
493,24409,379,88,29638,24817,346,94,29924,28,9,0,0,0,0,0,0,0,6,8,8,23,6,0,1,1,0,0,1,0,8,9,6,1612081222277,red,NA1_3767474947
494,23291,306,83,25922,29545,335,96,30503,25,4,0,0,0,0,1,0,0,5,6,16,24,9,1,0,0,1,2,1,0,16,17,5,1613118004066,red,NA1_3784697660
495,30748,370,88,31796,23039,287,92,27184,26,6,1,1,0,0,1,0,0,19,19,6,22,2,0,0,0,0,0,1,0,6,8,19,1612919507762,blue,NA1_3781267855
496,28736,335,84,30507,23802,300,87,26575,29,3,0,0,1,1,1,0,0,15,13,9,21,6,0,0,0,0,0,0,0,9,9,15,1612811345930,blue,NA1_3779694537
497,24095,361,88,28610,23596,335,76,28829,28,5,1,0,0,0,0,0,0,6,6,6,26,6,0,0,1,0,0,1,0,6,6,6,1612731386137,blue,NA1_3778227915
498,22659,290,76,27192,30332,352,100,31934,25,4,0,0,0,0,0,0,0,7,7,18,20,9,0,1,1,0,1,0,0,18,11,7,1612684263036,red,NA1_3777742534
499,26585,296,87,28848,27704,316,78,27771,21,3,0,0,0,0,1,0,0,11,10,12,23,7,1,0,1,0,2,1,0,12,12,11,1612207769837,red,NA1_3769520923
500,30627,343,80,32554,21257,248,75,23272,19,5,1,0,1,0,2,0,0,20,30,5,24,4,0,0,0,0,0,0,0,5,7,20,1613096261084,blue,NA1_3784264443
501,24075,274,52,25336,28115,309,90,30753,14,5,0,0,0,0,0,1,0,13,11,16,26,4,0,0,1,0,1,0,0,16,22,13,1611980823109,red,NA1_3765613335
502,27652,333,88,30525,27284,320,108,28354,30,2,1,0,0,1,0,0,0,14,15,10,23,5,0,0,0,0,1,1,0,10,11,14,1612397623272,blue,NA1_3772602205
503,33521,360,104,32588,25464,297,80,27673,28,8,1,1,0,0,2,1,0,23,19,8,25,5,0,0,0,0,0,0,0,8,8,23,1612681619041,blue,NA1_3777646510
504,28495,310,92,29090,23396,330,94,27337,30,9,0,1,0,1,1,0,0,17,18,5,27,5,0,0,0,0,0,0,0,5,3,17,1612314641843,blue,NA1_3771217859
505,26754,329,67,26556,25430,265,70,25299,26,9,0,0,0,0,1,1,0,14,14,11,22,7,0,0,1,0,1,0,0,11,9,14,1612379203631,red,NA1_3772327208
506,23563,289,80,28069,29813,412,96,32711,37,1,0,0,0,0,0,0,0,11,6,15,21,12,0,1,1,0,2,1,0,15,10,11,1612905799591,red,NA1_3781025070
507,26686,376,87,30896,25127,320,84,31254,17,4,0,0,0,0,1,0,0,10,6,10,25,3,0,0,1,1,0,0,0,10,11,10,1612809702684,blue,NA1_3779680327
