blue_gold,blue_cs,blue_jg,blue_xp,red_gold,red_cs,red_jg,red_xp,blue_wards_placed,blue_wards_destroyed,blue_air_dragons,blue_fire_dragons,blue_earth_dragons,blue_water_dragons,blue_turrets_destroyed,blue_rift_heralds,blue_inhibitors_destroyed,blue_kills,blue_assists,blue_deaths,red_wards_placed,red_wards_destroyed,red_air_dragons,red_fire_dragons,red_earth_dragons,red_water_dragons,red_turrets_destroyed,red_rift_heralds,red_inhibitors_destroyed,red_kills,red_assists,red_deaths,unix_date,winner,match_id
28666,312,62,28348,31119,379,82,29448,24,5,0,0,0,0,0,0,0,18,29,16,24,6,0,0,1,0,2,1,0,16,14,18,1629974381456,red,NA1_4023430057
25845,341,104,30663,23563,351,69,28170,26,5,0,0,0,0,0,0,0,10,12,6,31,4,0,0,1,0,0,0,0,6,6,10,1629359504615,blue,NA1_4016041363
34235,338,70,33088,24771,295,68,26663,25,4,0,1,0,0,1,1,0,30,34,8,19,6,0,0,0,0,1,0,0,8,10,30,1627465801872,blue,NA1_3992451900
25540,312,80,25730,26896,321,94,30432,22,7,0,0,0,1,1,0,0,9,12,15,22,4,0,0,0,0,1,1,0,15,13,9,1630056472235,red,NA1_4024197279
29111,365,108,31355,29010,351,87,29354,16,8,1,1,0,0,2,1,0,14,12,14,31,4,0,0,0,0,2,0,0,14,18,14,1628297553120,blue,NA1_4002773150
24783,367,88,28384,26789,349,100,30053,30,6,0,1,0,0,0,0,0,8,8,13,28,10,0,0,1,0,0,1,0,13,15,8,1628670462615,red,NA1_4007312690
27729,330,65,30798,30694,392,100,31729,24,5,0,0,0,0,1,0,0,17,17,16,25,8,1,1,0,0,1,0,0,16,19,17,1629357436455,blue,NA1_4015996918
30489,313,69,29294,27601,371,64,28646,30,5,0,0,0,0,1,1,0,23,34,11,27,9,0,0,0,1,0,0,0,11,18,23,1628759651447,blue,NA1_4008499474
26406,401,106,30550,26904,378,77,30191,22,9,0,0,0,0,1,0,0,5,6,9,30,6,0,1,0,1,1,1,0,9,14,5,1629354728734,red,NA1_4015944380
24179,309,102,28883,29570,368,85,30643,28,9,0,0,0,0,0,0,0,6,5,12,38,7,0,1,0,0,0,1,0,12,23,6,1628234897189,red,NA1_4001958334
24320,277,48,26797,28110,329,95,29486,20,6,0,0,0,0,0,0,0,10,10,17,28,6,0,1,0,1,1,1,0,17,16,10,1629796683393,red,NA1_4021352423
28725,287,74,28406,31836,355,78,29627,31,9,0,0,0,0,0,0,0,18,20,22,29,5,0,1,0,1,2,1,0,22,27,18,1627453612599,red,NA1_3992343302
27885,342,55,27230,24863,336,60,27599,21,7,0,1,0,0,1,1,0,14,23,10,34,3,0,0,0,0,0,0,0,10,12,14,1628581229652,blue,NA1_4006384102
26357,387,81,29494,28989,375,107,31069,29,8,1,0,0,0,1,0,0,9,7,11,25,10,0,0,0,1,2,1,0,11,12,9,1628295442112,red,NA1_4002769938
29664,375,102,30871,24133,320,92,27641,24,9,0,1,0,0,0,1,0,13,13,7,32,6,0,0,1,0,0,0,0,7,7,13,1629178082451,blue,NA1_4013751744
28369,383,96,31710,27705,376,85,29451,27,3,0,0,1,0,0,0,0,14,22,11,22,6,0,0,0,0,1,1,0,11,10,14,1629364858678,red,NA1_4016057042
28502,320,88,30487,28672,372,80,31119,33,11,0,0,0,0,2,1,0,12,7,16,29,8,1,0,0,0,0,0,0,16,14,12,1629183521978,blue,NA1_4013791980
30199,304,109,30247,23095,332,70,24551,33,5,1,1,0,0,2,1,0,20,32,5,25,4,0,0,0,0,1,0,0,5,7,20,1629273353080,blue,NA1_4014778783
28022,403,100,31343,25428,377,87,30407,29,7,0,0,1,0,0,1,0,15,16,9,25,10,0,1,0,0,0,0,0,9,7,15,1629362421598,blue,NA1_4016034465
28898,365,84,30207,25324,316,88,28081,27,7,0,1,1,0,1,0,0,15,16,10,21,11,0,0,0,0,0,1,0,10,13,15,1627005113313,blue,NA1_3986074768
